[begin_FlightDyn]
title   {t(s),v(m/s),¦È(deg),¦×(deg),¦Øx(rad/s),¦Øy(rad/s),¦Øz(rad/s),¦Õa(deg),¦Õ2(deg),¦Ã(deg),x(m),y(m),z(m)}
output
{0,800,0.872665,0,1600,0,0,0.872665,0,0,0,0,0;
18.555,405.798,36.0944,0.492448,1390.5,-0.00174965,-0.0192146,36.1527,0.939693,1.56538e+006,7384.39,7338.56,30.4433;
18.56,405.741,36.0888,0.49268,1390.48,-0.00175026,-0.0192186,36.1472,0.940194,1.56578e+006,7386.02,7339.76,30.4608;
18.565,405.683,36.0833,0.492913,1390.45,-0.00175089,-0.0192226,36.1417,0.940696,1.56618e+006,7387.66,7340.95,30.4782;
18.57,405.626,36.0777,0.493146,1390.42,-0.00175155,-0.0192266,36.1362,0.941197,1.56658e+006,7389.3,7342.15,30.4957;
18.575,405.569,36.0721,0.493378,1390.39,-0.00175224,-0.0192305,36.1307,0.941699,1.56697e+006,7390.94,7343.34,30.5131;
18.58,405.511,36.0666,0.493611,1390.36,-0.00175295,-0.0192345,36.1252,0.942201,1.56737e+006,7392.58,7344.54,30.5306;
18.585,405.454,36.061,0.493844,1390.33,-0.00175368,-0.0192385,36.1197,0.942704,1.56777e+006,7394.22,7345.73,30.5481;
18.59,405.397,36.0555,0.494077,1390.3,-0.0017544,-0.0192425,36.1141,0.943206,1.56817e+006,7395.86,7346.92,30.5656;
18.595,405.339,36.0499,0.49431,1390.27,-0.00175508,-0.0192466,36.1086,0.943709,1.56857e+006,7397.5,7348.11,30.583;
18.6,405.282,36.0443,0.494543,1390.24,-0.00175573,-0.0192507,36.1031,0.944212,1.56897e+006,7399.14,7349.31,30.6005;
18.605,405.225,36.0388,0.494777,1390.22,-0.00175635,-0.0192547,36.0976,0.944715,1.56936e+006,7400.77,7350.5,30.618;
18.61,405.168,36.0332,0.49501,1390.19,-0.00175696,-0.0192588,36.0921,0.945218,1.56976e+006,7402.41,7351.69,30.6355;
18.615,405.11,36.0276,0.495243,1390.16,-0.00175758,-0.0192627,36.0866,0.945721,1.57016e+006,7404.05,7352.88,30.653;
18.62,405.053,36.0221,0.495477,1390.13,-0.00175822,-0.0192667,36.081,0.946225,1.57056e+006,7405.69,7354.07,30.6705;
18.625,404.996,36.0165,0.49571,1390.1,-0.00175889,-0.0192707,36.0755,0.946729,1.57096e+006,7407.33,7355.26,30.6881;
18.63,404.939,36.0109,0.495944,1390.07,-0.0017596,-0.0192746,36.07,0.947233,1.57136e+006,7408.96,7356.46,30.7056;
18.635,404.881,36.0053,0.496178,1390.04,-0.00176032,-0.0192786,36.0645,0.947737,1.57175e+006,7410.6,7357.65,30.7231;
18.64,404.824,35.9998,0.496411,1390.01,-0.00176103,-0.0192827,36.0589,0.948241,1.57215e+006,7412.24,7358.84,30.7406;
18.645,404.767,35.9942,0.496645,1389.98,-0.00176172,-0.0192867,36.0534,0.948746,1.57255e+006,7413.88,7360.02,30.7582;
18.65,404.71,35.9886,0.496879,1389.96,-0.00176238,-0.0192908,36.0479,0.949251,1.57295e+006,7415.51,7361.21,30.7757;
18.655,404.653,35.983,0.497113,1389.93,-0.00176301,-0.0192949,36.0424,0.949756,1.57335e+006,7417.15,7362.4,30.7933;
18.66,404.596,35.9774,0.497347,1389.9,-0.00176361,-0.0192989,36.0368,0.950261,1.57374e+006,7418.79,7363.59,30.8108;
18.665,404.539,35.9719,0.497581,1389.87,-0.00176422,-0.0193029,36.0313,0.950766,1.57414e+006,7420.43,7364.78,30.8284;
18.67,404.482,35.9663,0.497815,1389.84,-0.00176485,-0.0193068,36.0258,0.951272,1.57454e+006,7422.06,7365.97,30.846;
18.675,404.424,35.9607,0.49805,1389.81,-0.0017655,-0.0193108,36.0202,0.951777,1.57494e+006,7423.7,7367.16,30.8635;
18.68,404.367,35.9551,0.498284,1389.78,-0.0017662,-0.0193148,36.0147,0.952283,1.57534e+006,7425.34,7368.34,30.8811;
18.685,404.31,35.9495,0.498518,1389.75,-0.00176691,-0.0193188,36.0092,0.952789,1.57574e+006,7426.97,7369.53,30.8987;
18.69,404.253,35.9439,0.498753,1389.72,-0.00176762,-0.0193228,36.0036,0.953296,1.57613e+006,7428.61,7370.72,30.9163;
18.695,404.196,35.9383,0.498987,1389.7,-0.00176832,-0.0193268,35.9981,0.953802,1.57653e+006,7430.25,7371.9,30.9339;
18.7,404.139,35.9328,0.499222,1389.67,-0.00176898,-0.0193309,35.9926,0.954309,1.57693e+006,7431.88,7373.09,30.9515;
18.705,404.082,35.9272,0.499457,1389.64,-0.00176962,-0.019335,35.987,0.954816,1.57733e+006,7433.52,7374.27,30.9691;
18.71,404.025,35.9216,0.499692,1389.61,-0.00177022,-0.019339,35.9815,0.955323,1.57773e+006,7435.15,7375.46,30.9867;
18.715,403.968,35.916,0.499926,1389.58,-0.00177082,-0.019343,35.9759,0.95583,1.57812e+006,7436.79,7376.64,31.0043;
18.72,403.911,35.9104,0.500161,1389.55,-0.00177144,-0.019347,35.9704,0.956337,1.57852e+006,7438.42,7377.83,31.022;
18.725,403.854,35.9048,0.500396,1389.52,-0.00177208,-0.019351,35.9649,0.956845,1.57892e+006,7440.06,7379.01,31.0396;
18.73,403.798,35.8992,0.500631,1389.49,-0.00177276,-0.0193549,35.9593,0.957353,1.57932e+006,7441.7,7380.2,31.0572;
18.735,403.741,35.8936,0.500866,1389.47,-0.00177346,-0.0193589,35.9538,0.957861,1.57972e+006,7443.33,7381.38,31.0749;
18.74,403.684,35.888,0.501102,1389.44,-0.00177417,-0.0193629,35.9482,0.958369,1.58011e+006,7444.97,7382.56,31.0925;
18.745,403.627,35.8824,0.501337,1389.41,-0.00177487,-0.019367,35.9427,0.958877,1.58051e+006,7446.6,7383.75,31.1102;
18.75,403.57,35.8768,0.501572,1389.38,-0.00177555,-0.019371,35.9371,0.959386,1.58091e+006,7448.24,7384.93,31.1278;
18.755,403.513,35.8712,0.501808,1389.35,-0.00177619,-0.0193751,35.9316,0.959894,1.58131e+006,7449.87,7386.11,31.1455;
18.76,403.456,35.8656,0.502043,1389.32,-0.0017768,-0.0193791,35.926,0.960403,1.58171e+006,7451.51,7387.29,31.1632;
18.765,403.399,35.86,0.502279,1389.29,-0.0017774,-0.0193832,35.9205,0.960912,1.5821e+006,7453.14,7388.48,31.1809;
18.77,403.343,35.8544,0.502514,1389.26,-0.001778,-0.0193871,35.9149,0.961422,1.5825e+006,7454.78,7389.66,31.1986;
18.775,403.286,35.8488,0.50275,1389.24,-0.00177863,-0.0193911,35.9094,0.961931,1.5829e+006,7456.41,7390.84,31.2162;
18.78,403.229,35.8432,0.502986,1389.21,-0.00177929,-0.0193951,35.9038,0.962441,1.5833e+006,7458.04,7392.02,31.2339;
18.785,403.172,35.8376,0.503222,1389.18,-0.00177998,-0.019399,35.8982,0.962951,1.5837e+006,7459.68,7393.2,31.2516;
18.79,403.116,35.8319,0.503457,1389.15,-0.00178069,-0.019403,35.8927,0.963461,1.58409e+006,7461.31,7394.38,31.2693;
18.795,403.059,35.8263,0.503693,1389.12,-0.00178139,-0.0194071,35.8871,0.963971,1.58449e+006,7462.95,7395.56,31.2871;
18.8,403.002,35.8207,0.50393,1389.09,-0.00178208,-0.0194111,35.8816,0.964481,1.58489e+006,7464.58,7396.74,31.3048;
18.805,402.945,35.8151,0.504166,1389.06,-0.00178272,-0.0194152,35.876,0.964992,1.58529e+006,7466.21,7397.92,31.3225;
18.81,402.889,35.8095,0.504402,1389.04,-0.00178334,-0.0194192,35.8704,0.965503,1.58569e+006,7467.85,7399.1,31.3402;
18.815,402.832,35.8039,0.504638,1389.01,-0.00178394,-0.0194233,35.8649,0.966014,1.58608e+006,7469.48,7400.27,31.358;
18.82,402.775,35.7983,0.504875,1388.98,-0.00178454,-0.0194273,35.8593,0.966525,1.58648e+006,7471.11,7401.45,31.3757;
18.825,402.719,35.7926,0.505111,1388.95,-0.00178516,-0.0194312,35.8537,0.967036,1.58688e+006,7472.75,7402.63,31.3935;
18.83,402.662,35.787,0.505347,1388.92,-0.00178581,-0.0194352,35.8482,0.967548,1.58728e+006,7474.38,7403.81,31.4112;
18.835,402.606,35.7814,0.505584,1388.89,-0.00178649,-0.0194392,35.8426,0.968059,1.58768e+006,7476.01,7404.98,31.429;
18.84,402.549,35.7758,0.505821,1388.86,-0.00178719,-0.0194432,35.837,0.968571,1.58807e+006,7477.65,7406.16,31.4467;
18.845,402.492,35.7701,0.506057,1388.84,-0.00178789,-0.0194472,35.8315,0.969083,1.58847e+006,7479.28,7407.34,31.4645;
18.85,402.436,35.7645,0.506294,1388.81,-0.00178858,-0.0194512,35.8259,0.969596,1.58887e+006,7480.91,7408.51,31.4823;
18.855,402.379,35.7589,0.506531,1388.78,-0.00178924,-0.0194553,35.8203,0.970108,1.58927e+006,7482.55,7409.69,31.5001;
18.86,402.323,35.7533,0.506768,1388.75,-0.00178987,-0.0194593,35.8147,0.970621,1.58966e+006,7484.18,7410.87,31.5179;
18.865,402.266,35.7476,0.507005,1388.72,-0.00179047,-0.0194634,35.8092,0.971134,1.59006e+006,7485.81,7412.04,31.5357;
18.87,402.21,35.742,0.507242,1388.69,-0.00179107,-0.0194674,35.8036,0.971647,1.59046e+006,7487.44,7413.22,31.5535;
18.875,402.153,35.7364,0.507479,1388.66,-0.00179168,-0.0194714,35.798,0.97216,1.59086e+006,7489.07,7414.39,31.5713;
18.88,402.097,35.7307,0.507716,1388.64,-0.00179231,-0.0194753,35.7924,0.972673,1.59126e+006,7490.71,7415.56,31.5891;
18.885,402.04,35.7251,0.507954,1388.61,-0.00179298,-0.0194793,35.7868,0.973187,1.59165e+006,7492.34,7416.74,31.6069;
18.89,401.984,35.7195,0.508191,1388.58,-0.00179367,-0.0194833,35.7813,0.9737,1.59205e+006,7493.97,7417.91,31.6247;
18.895,401.927,35.7138,0.508429,1388.55,-0.00179438,-0.0194873,35.7757,0.974214,1.59245e+006,7495.6,7419.09,31.6426;
18.9,401.871,35.7082,0.508666,1388.52,-0.00179507,-0.0194913,35.7701,0.974729,1.59285e+006,7497.23,7420.26,31.6604;
18.905,401.814,35.7026,0.508904,1388.49,-0.00179574,-0.0194954,35.7645,0.975243,1.59325e+006,7498.87,7421.43,31.6782;
18.91,401.758,35.6969,0.509141,1388.46,-0.00179638,-0.0194994,35.7589,0.975757,1.59364e+006,7500.5,7422.6,31.6961;
18.915,401.702,35.6913,0.509379,1388.44,-0.00179699,-0.0195035,35.7533,0.976272,1.59404e+006,7502.13,7423.77,31.7139;
18.92,401.645,35.6856,0.509617,1388.41,-0.00179759,-0.0195075,35.7478,0.976787,1.59444e+006,7503.76,7424.95,31.7318;
18.925,401.589,35.68,0.509855,1388.38,-0.00179819,-0.0195115,35.7422,0.977302,1.59484e+006,7505.39,7426.12,31.7497;
18.93,401.532,35.6744,0.510093,1388.35,-0.00179881,-0.0195154,35.7366,0.977817,1.59523e+006,7507.02,7427.29,31.7675;
18.935,401.476,35.6687,0.510331,1388.32,-0.00179947,-0.0195194,35.731,0.978333,1.59563e+006,7508.65,7428.46,31.7854;
18.94,401.42,35.6631,0.510569,1388.29,-0.00180016,-0.0195234,35.7254,0.978848,1.59603e+006,7510.28,7429.63,31.8033;
18.945,401.363,35.6574,0.510807,1388.27,-0.00180086,-0.0195274,35.7198,0.979364,1.59643e+006,7511.91,7430.8,31.8212;
18.95,401.307,35.6518,0.511045,1388.24,-0.00180156,-0.0195314,35.7142,0.97988,1.59682e+006,7513.54,7431.97,31.8391;
18.955,401.251,35.6461,0.511283,1388.21,-0.00180224,-0.0195354,35.7086,0.980396,1.59722e+006,7515.17,7433.14,31.857;
18.96,401.195,35.6405,0.511522,1388.18,-0.00180289,-0.0195395,35.703,0.980913,1.59762e+006,7516.8,7434.31,31.8749;
18.965,401.138,35.6348,0.51176,1388.15,-0.0018035,-0.0195435,35.6974,0.981429,1.59802e+006,7518.43,7435.48,31.8928;
18.97,401.082,35.6292,0.511999,1388.12,-0.0018041,-0.0195476,35.6918,0.981946,1.59842e+006,7520.06,7436.64,31.9107;
18.975,401.026,35.6235,0.512237,1388.1,-0.0018047,-0.0195516,35.6862,0.982463,1.59881e+006,7521.69,7437.81,31.9286;
18.98,400.97,35.6179,0.512476,1388.07,-0.00180532,-0.0195555,35.6806,0.98298,1.59921e+006,7523.32,7438.98,31.9466;
18.985,400.913,35.6122,0.512715,1388.04,-0.00180597,-0.0195595,35.675,0.983497,1.59961e+006,7524.95,7440.15,31.9645;
18.99,400.857,35.6065,0.512954,1388.01,-0.00180664,-0.0195634,35.6694,0.984015,1.60001e+006,7526.58,7441.31,31.9824;
18.995,400.801,35.6009,0.513193,1387.98,-0.00180734,-0.0195674,35.6638,0.984533,1.6004e+006,7528.21,7442.48,32.0004;
19,400.745,35.5952,0.513432,1387.95,-0.00180805,-0.0195714,35.6582,0.98505,1.6008e+006,7529.84,7443.65,32.0183;
19.005,400.689,35.5896,0.513671,1387.93,-0.00180873,-0.0195755,35.6526,0.985568,1.6012e+006,7531.47,7444.81,32.0363;
19.01,400.633,35.5839,0.51391,1387.9,-0.00180939,-0.0195795,35.647,0.986087,1.6016e+006,7533.1,7445.98,32.0542;
19.015,400.577,35.5782,0.514149,1387.87,-0.00181002,-0.0195836,35.6413,0.986605,1.60199e+006,7534.73,7447.14,32.0722;
19.02,400.52,35.5726,0.514388,1387.84,-0.00181063,-0.0195876,35.6357,0.987124,1.60239e+006,7536.36,7448.31,32.0902;
19.025,400.464,35.5669,0.514627,1387.81,-0.00181123,-0.0195916,35.6301,0.987643,1.60279e+006,7537.99,7449.47,32.1082;
19.03,400.408,35.5612,0.514867,1387.78,-0.00181184,-0.0195956,35.6245,0.988162,1.60319e+006,7539.62,7450.64,32.1262;
19.035,400.352,35.5556,0.515106,1387.76,-0.00181248,-0.0195996,35.6189,0.988681,1.60358e+006,7541.24,7451.8,32.1442;
19.04,400.296,35.5499,0.515346,1387.73,-0.00181315,-0.0196035,35.6133,0.9892,1.60398e+006,7542.87,7452.97,32.1622;
19.045,400.24,35.5442,0.515585,1387.7,-0.00181384,-0.0196075,35.6077,0.98972,1.60438e+006,7544.5,7454.13,32.1802;
19.05,400.184,35.5386,0.515825,1387.67,-0.00181454,-0.0196115,35.602,0.990239,1.60478e+006,7546.13,7455.29,32.1982;
19.055,400.128,35.5329,0.516065,1387.64,-0.00181524,-0.0196155,35.5964,0.990759,1.60517e+006,7547.76,7456.46,32.2162;
19.06,400.072,35.5272,0.516305,1387.61,-0.00181591,-0.0196196,35.5908,0.991279,1.60557e+006,7549.38,7457.62,32.2342;
19.065,400.016,35.5215,0.516545,1387.59,-0.00181656,-0.0196236,35.5852,0.9918,1.60597e+006,7551.01,7458.78,32.2522;
19.07,399.96,35.5159,0.516785,1387.56,-0.00181717,-0.0196277,35.5796,0.99232,1.60637e+006,7552.64,7459.94,32.2703;
19.075,399.904,35.5102,0.517025,1387.53,-0.00181777,-0.0196317,35.5739,0.992841,1.60676e+006,7554.27,7461.1,32.2883;
19.08,399.848,35.5045,0.517265,1387.5,-0.00181838,-0.0196357,35.5683,0.993362,1.60716e+006,7555.9,7462.27,32.3064;
19.085,399.792,35.4988,0.517505,1387.47,-0.00181901,-0.0196396,35.5627,0.993883,1.60756e+006,7557.52,7463.43,32.3244;
19.09,399.737,35.4931,0.517745,1387.44,-0.00181967,-0.0196436,35.5571,0.994404,1.60796e+006,7559.15,7464.59,32.3425;
19.095,399.681,35.4875,0.517986,1387.42,-0.00182036,-0.0196475,35.5514,0.994925,1.60835e+006,7560.78,7465.75,32.3605;
19.1,399.625,35.4818,0.518226,1387.39,-0.00182106,-0.0196515,35.5458,0.995447,1.60875e+006,7562.4,7466.91,32.3786;
19.105,399.569,35.4761,0.518467,1387.36,-0.00182177,-0.0196556,35.5402,0.995969,1.60915e+006,7564.03,7468.07,32.3967;
19.11,399.513,35.4704,0.518707,1387.33,-0.00182245,-0.0196596,35.5345,0.996491,1.60955e+006,7565.66,7469.23,32.4148;
19.115,399.457,35.4647,0.518948,1387.3,-0.00182311,-0.0196637,35.5289,0.997013,1.60994e+006,7567.28,7470.39,32.4328;
19.12,399.401,35.459,0.519189,1387.28,-0.00182373,-0.0196677,35.5233,0.997535,1.61034e+006,7568.91,7471.54,32.4509;
19.125,399.346,35.4533,0.519429,1387.25,-0.00182434,-0.0196717,35.5176,0.998058,1.61074e+006,7570.54,7472.7,32.469;
19.13,399.29,35.4476,0.51967,1387.22,-0.00182495,-0.0196757,35.512,0.99858,1.61114e+006,7572.16,7473.86,32.4871;
19.135,399.234,35.4419,0.519911,1387.19,-0.00182557,-0.0196797,35.5064,0.999103,1.61153e+006,7573.79,7475.02,32.5053;
19.14,399.178,35.4363,0.520152,1387.16,-0.00182622,-0.0196836,35.5007,0.999626,1.61193e+006,7575.42,7476.17,32.5234;
19.145,399.123,35.4306,0.520393,1387.13,-0.00182691,-0.0196876,35.4951,1.00015,1.61233e+006,7577.04,7477.33,32.5415;
19.15,399.067,35.4249,0.520634,1387.11,-0.00182761,-0.0196916,35.4894,1.00067,1.61273e+006,7578.67,7478.49,32.5596;
19.155,399.011,35.4192,0.520876,1387.08,-0.00182832,-0.0196956,35.4838,1.0012,1.61312e+006,7580.29,7479.64,32.5778;
19.16,398.955,35.4135,0.521117,1387.05,-0.00182901,-0.0196996,35.4781,1.00172,1.61352e+006,7581.92,7480.8,32.5959;
19.165,398.9,35.4078,0.521358,1387.02,-0.00182968,-0.0197037,35.4725,1.00224,1.61392e+006,7583.55,7481.96,32.614;
19.17,398.844,35.4021,0.5216,1386.99,-0.00183032,-0.0197077,35.4669,1.00277,1.61432e+006,7585.17,7483.11,32.6322;
19.175,398.788,35.3964,0.521841,1386.97,-0.00183094,-0.0197117,35.4612,1.00329,1.61471e+006,7586.8,7484.27,32.6503;
19.18,398.733,35.3907,0.522083,1386.94,-0.00183155,-0.0197157,35.4556,1.00382,1.61511e+006,7588.42,7485.42,32.6685;
19.185,398.677,35.385,0.522324,1386.91,-0.00183217,-0.0197197,35.4499,1.00434,1.61551e+006,7590.05,7486.58,32.6867;
19.19,398.621,35.3793,0.522566,1386.88,-0.00183282,-0.0197237,35.4443,1.00487,1.61591e+006,7591.67,7487.73,32.7049;
19.195,398.566,35.3735,0.522808,1386.85,-0.00183349,-0.0197276,35.4386,1.00539,1.6163e+006,7593.3,7488.88,32.723;
19.2,398.51,35.3678,0.52305,1386.83,-0.00183419,-0.0197316,35.433,1.00592,1.6167e+006,7594.92,7490.04,32.7412;
19.205,398.455,35.3621,0.523292,1386.8,-0.0018349,-0.0197356,35.4273,1.00644,1.6171e+006,7596.55,7491.19,32.7594;
19.21,398.399,35.3564,0.523534,1386.77,-0.00183561,-0.0197396,35.4216,1.00697,1.61749e+006,7598.17,7492.34,32.7776;
19.215,398.344,35.3507,0.523776,1386.74,-0.00183629,-0.0197437,35.416,1.0075,1.61789e+006,7599.8,7493.5,32.7958;
19.22,398.288,35.345,0.524018,1386.71,-0.00183695,-0.0197477,35.4103,1.00802,1.61829e+006,7601.42,7494.65,32.814;
19.225,398.232,35.3393,0.52426,1386.69,-0.00183758,-0.0197518,35.4047,1.00855,1.61869e+006,7603.04,7495.8,32.8322;
19.23,398.177,35.3336,0.524503,1386.66,-0.00183819,-0.0197558,35.399,1.00907,1.61908e+006,7604.67,7496.95,32.8505;
19.235,398.121,35.3279,0.524745,1386.63,-0.00183881,-0.0197598,35.3933,1.0096,1.61948e+006,7606.29,7498.1,32.8687;
19.24,398.066,35.3221,0.524988,1386.6,-0.00183945,-0.0197637,35.3877,1.01013,1.61988e+006,7607.92,7499.25,32.8869;
19.245,398.011,35.3164,0.52523,1386.57,-0.00184012,-0.0197677,35.382,1.01066,1.62028e+006,7609.54,7500.4,32.9052;
19.25,397.955,35.3107,0.525473,1386.55,-0.00184082,-0.0197716,35.3764,1.01118,1.62067e+006,7611.16,7501.55,32.9234;
19.255,397.9,35.305,0.525715,1386.52,-0.00184153,-0.0197756,35.3707,1.01171,1.62107e+006,7612.79,7502.7,32.9417;
19.26,397.844,35.2993,0.525958,1386.49,-0.00184225,-0.0197796,35.365,1.01224,1.62147e+006,7614.41,7503.85,32.9599;
19.265,397.789,35.2935,0.526201,1386.46,-0.00184294,-0.0197837,35.3594,1.01277,1.62186e+006,7616.03,7505,32.9782;
19.27,397.733,35.2878,0.526444,1386.43,-0.00184361,-0.0197877,35.3537,1.01329,1.62226e+006,7617.66,7506.15,32.9965;
19.275,397.678,35.2821,0.526687,1386.41,-0.00184426,-0.0197918,35.348,1.01382,1.62266e+006,7619.28,7507.3,33.0147;
19.28,397.623,35.2764,0.52693,1386.38,-0.00184488,-0.0197958,35.3423,1.01435,1.62306e+006,7620.9,7508.45,33.033;
19.285,397.567,35.2706,0.527173,1386.35,-0.0018455,-0.0197998,35.3367,1.01488,1.62345e+006,7622.53,7509.6,33.0513;
19.29,397.512,35.2649,0.527416,1386.32,-0.00184614,-0.0198037,35.331,1.01541,1.62385e+006,7624.15,7510.74,33.0696;
19.295,397.457,35.2592,0.527659,1386.29,-0.0018468,-0.0198077,35.3253,1.01594,1.62425e+006,7625.77,7511.89,33.0879;
19.3,397.401,35.2534,0.527903,1386.27,-0.00184749,-0.0198117,35.3197,1.01647,1.62464e+006,7627.4,7513.04,33.1062;
19.305,397.346,35.2477,0.528146,1386.24,-0.00184821,-0.0198156,35.314,1.017,1.62504e+006,7629.02,7514.19,33.1245;
19.31,397.291,35.242,0.52839,1386.21,-0.00184893,-0.0198196,35.3083,1.01752,1.62544e+006,7630.64,7515.33,33.1428;
19.315,397.235,35.2362,0.528633,1386.18,-0.00184964,-0.0198237,35.3026,1.01805,1.62584e+006,7632.26,7516.48,33.1611;
19.32,397.18,35.2305,0.528877,1386.15,-0.00185032,-0.0198277,35.2969,1.01858,1.62623e+006,7633.88,7517.62,33.1795;
19.325,397.125,35.2248,0.529121,1386.13,-0.00185098,-0.0198318,35.2913,1.01911,1.62663e+006,7635.51,7518.77,33.1978;
19.33,397.07,35.219,0.529364,1386.1,-0.00185161,-0.0198358,35.2856,1.01965,1.62703e+006,7637.13,7519.91,33.2161;
19.335,397.014,35.2133,0.529608,1386.07,-0.00185224,-0.0198398,35.2799,1.02018,1.62742e+006,7638.75,7521.06,33.2345;
19.34,396.959,35.2075,0.529852,1386.04,-0.00185287,-0.0198438,35.2742,1.02071,1.62782e+006,7640.37,7522.2,33.2528;
19.345,396.904,35.2018,0.530096,1386.02,-0.00185353,-0.0198477,35.2685,1.02124,1.62822e+006,7641.99,7523.35,33.2712;
19.35,396.849,35.196,0.53034,1385.99,-0.00185422,-0.0198517,35.2628,1.02177,1.62862e+006,7643.61,7524.49,33.2896;
19.355,396.794,35.1903,0.530584,1385.96,-0.00185493,-0.0198557,35.2571,1.0223,1.62901e+006,7645.24,7525.63,33.3079;
19.36,396.738,35.1846,0.530829,1385.93,-0.00185566,-0.0198597,35.2514,1.02283,1.62941e+006,7646.86,7526.78,33.3263;
19.365,396.683,35.1788,0.531073,1385.9,-0.00185638,-0.0198637,35.2458,1.02336,1.62981e+006,7648.48,7527.92,33.3447;
19.37,396.628,35.1731,0.531317,1385.88,-0.00185708,-0.0198677,35.2401,1.02389,1.6302e+006,7650.1,7529.06,33.3631;
19.375,396.573,35.1673,0.531562,1385.85,-0.00185775,-0.0198718,35.2344,1.02443,1.6306e+006,7651.72,7530.21,33.3815;
19.38,396.518,35.1616,0.531806,1385.82,-0.0018584,-0.0198758,35.2287,1.02496,1.631e+006,7653.34,7531.35,33.3999;
19.385,396.463,35.1558,0.532051,1385.79,-0.00185903,-0.0198798,35.223,1.02549,1.63139e+006,7654.96,7532.49,33.4183;
19.39,396.408,35.1501,0.532296,1385.77,-0.00185967,-0.0198838,35.2173,1.02602,1.63179e+006,7656.58,7533.63,33.4367;
19.395,396.353,35.1443,0.53254,1385.74,-0.00186032,-0.0198878,35.2116,1.02656,1.63219e+006,7658.2,7534.77,33.4551;
19.4,396.298,35.1385,0.532785,1385.71,-0.00186101,-0.0198917,35.2059,1.02709,1.63259e+006,7659.82,7535.91,33.4735;
19.405,396.243,35.1328,0.53303,1385.68,-0.00186172,-0.0198957,35.2002,1.02762,1.63298e+006,7661.44,7537.05,33.4919;
19.41,396.188,35.127,0.533275,1385.65,-0.00186245,-0.0198997,35.1945,1.02816,1.63338e+006,7663.06,7538.19,33.5104;
19.415,396.133,35.1213,0.53352,1385.63,-0.00186318,-0.0199037,35.1888,1.02869,1.63378e+006,7664.68,7539.33,33.5288;
19.42,396.078,35.1155,0.533765,1385.6,-0.00186389,-0.0199078,35.1831,1.02922,1.63417e+006,7666.3,7540.47,33.5473;
19.425,396.023,35.1098,0.53401,1385.57,-0.00186458,-0.0199118,35.1774,1.02976,1.63457e+006,7667.92,7541.61,33.5657;
19.43,395.968,35.104,0.534255,1385.54,-0.00186524,-0.0199159,35.1717,1.03029,1.63497e+006,7669.54,7542.75,33.5842;
19.435,395.913,35.0982,0.534501,1385.52,-0.00186589,-0.0199199,35.166,1.03083,1.63536e+006,7671.16,7543.89,33.6026;
19.44,395.858,35.0925,0.534746,1385.49,-0.00186653,-0.0199239,35.1603,1.03136,1.63576e+006,7672.78,7545.02,33.6211;
19.445,395.803,35.0867,0.534992,1385.46,-0.00186718,-0.0199278,35.1545,1.0319,1.63616e+006,7674.4,7546.16,33.6396;
19.45,395.748,35.0809,0.535237,1385.43,-0.00186786,-0.0199318,35.1488,1.03243,1.63655e+006,7676.02,7547.3,33.6581;
19.455,395.693,35.0752,0.535483,1385.4,-0.00186856,-0.0199358,35.1431,1.03297,1.63695e+006,7677.64,7548.44,33.6765;
19.46,395.638,35.0694,0.535728,1385.38,-0.00186929,-0.0199398,35.1374,1.0335,1.63735e+006,7679.26,7549.57,33.695;
19.465,395.583,35.0636,0.535974,1385.35,-0.00187003,-0.0199438,35.1317,1.03404,1.63775e+006,7680.88,7550.71,33.7135;
19.47,395.529,35.0578,0.53622,1385.32,-0.00187076,-0.0199478,35.126,1.03457,1.63814e+006,7682.5,7551.85,33.732;
19.475,395.474,35.0521,0.536466,1385.29,-0.00187146,-0.0199518,35.1203,1.03511,1.63854e+006,7684.12,7552.98,33.7506;
19.48,395.419,35.0463,0.536712,1385.27,-0.00187214,-0.0199559,35.1146,1.03565,1.63894e+006,7685.73,7554.12,33.7691;
19.485,395.364,35.0405,0.536958,1385.24,-0.0018728,-0.0199599,35.1088,1.03618,1.63933e+006,7687.35,7555.25,33.7876;
19.49,395.309,35.0347,0.537204,1385.21,-0.00187344,-0.0199639,35.1031,1.03672,1.63973e+006,7688.97,7556.39,33.8061;
19.495,395.255,35.029,0.53745,1385.18,-0.0018741,-0.0199679,35.0974,1.03726,1.64013e+006,7690.59,7557.52,33.8247;
19.5,395.2,35.0232,0.537697,1385.16,-0.00187477,-0.0199719,35.0917,1.03779,1.64052e+006,7692.21,7558.66,33.8432;
19.505,395.145,35.0174,0.537943,1385.13,-0.00187547,-0.0199759,35.0859,1.03833,1.64092e+006,7693.83,7559.79,33.8617;
19.51,395.09,35.0116,0.538189,1385.1,-0.0018762,-0.0199798,35.0802,1.03887,1.64132e+006,7695.44,7560.92,33.8803;
